term/year_code,coll,dept,degree,major_code,major_name,conc_code,concentration_name_(if_any),total,by_gender_men,by_gender_women,by_gender_unknown,by_self-reported_race/ethnicity_caucasian,by_self-reported_race/ethnicity_asian_american,by_self-reported_race/ethnicity_african_american,by_self-reported_race/ethnicity_hispanic,by_self-reported_race/ethnicity_native_american,by_self-reported_race/ethnicity_international,by_self-reported_race/ethnicity_unknown,by_residency_illinois,by_residency_non-illinois,academic_program_code,term,year,by_self-reported_race/ethnicity_hawaiian/pacific_isl,by_self-reported_race/ethnicity_multiracial,all_students_including_multiracial_and_hispanic_all_african_american,all_students_including_multiracial_and_hispanic_all_native_american,all_students_including_multiracial_and_hispanic_all_hawaiian/_pac_isl,all_students_including_multiracial_and_hispanic_all_asian,by_self-reported_race/ethnicity_all_african_american,by_self-reported_race/ethnicity_all_native_american,urm_urm
120061 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,138,78,60,0,89,16,7,8,1,15,2,104,34,10KS0247MARC,sp,06,,,,,,,,,
120061 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,39,20,18,1,24,3,1,5,0,5,1,22,17,10KS0248MARC,sp,06,,,,,,,,,
120061 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,9,4,5,0,5,0,0,0,0,4,0,3,6,10KS0249PHD,sp,06,,,,,,,,,
120061 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,54,6,48,0,44,0,3,2,0,2,3,35,19,10KR0261BFA,sp,06,,,,,,,,,
120061 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,13,3,10,0,10,0,0,0,0,3,0,2,11,10KS0261MFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,0163 ,Professional Studio in Acting ,41,17,24,0,30,0,4,4,0,0,3,38,3,10KR0163BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,0165 ,Design and Technology ,17,9,8,0,16,1,0,0,0,0,0,16,1,10KR0165BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,3978 ,Costume Design &Constrctn ,3,0,3,0,3,0,0,0,0,0,0,3,0,10KR3978BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,3979 ,Scene Design ,3,2,1,0,2,1,0,0,0,0,0,3,0,10KR3979BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,8,4,4,0,8,0,0,0,0,0,0,8,0,10KR3980BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,26,9,17,0,22,0,1,1,0,1,1,23,3,10KR3985BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,3994 ,Theatre Technology & Lighting ,16,12,4,0,16,0,0,0,0,0,0,13,3,10KR3994BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,22,11,11,0,18,0,3,0,0,0,1,18,4,10KR4081BFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,3,1,2,0,2,0,0,0,0,1,0,1,2,10KS0162MA,sp,06,,,,,,,,,
120061 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,31,15,16,0,27,0,1,2,0,1,0,1,30,10KS0271MFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,10,6,4,0,7,0,2,0,1,0,0,0,10,10KS0272MFA,sp,06,,,,,,,,,
120061 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,9,4,5,0,6,0,0,0,0,3,0,1,8,10KS0162PHD,sp,06,,,,,,,,,
120061 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,5,1,4,0,3,1,1,0,0,0,0,3,2,10KS0067NDEG,sp,06,,,,,,,,,
120061 ,KT ,238 ,BS ,0382 ,Media Studies ,  ,  ,133,38,95,0,96,8,12,11,1,3,2,125,8,10KT0382BS,sp,06,,,,,,,,,
120061 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,50,21,29,0,22,3,4,5,1,15,0,10,40,10KS0279PHD,sp,06,,,,,,,,,
120061 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,279,71,208,0,207,21,16,20,2,9,4,259,20,10KT0277BS,sp,06,,,,,,,,,
120061 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,26,8,18,0,14,2,4,0,0,6,0,10,16,10KS0277MS,sp,06,,,,,,,,,
120061 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,136,52,84,0,89,16,11,17,0,0,3,125,11,10KT0380BSJ,sp,06,,,,,,,,,
120061 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,79,30,49,0,44,9,15,10,0,0,1,74,5,10KT0381BSJ,sp,06,,,,,,,,,
120061 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,25,10,15,0,20,0,2,0,0,3,0,19,6,10KS0278MS,sp,06,,,,,,,,,
120061 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,7,5,2,0,0,0,0,0,0,5,2,1,6,10KT0067NDEG,sp,06,,,,,,,,,
120061 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,611,372,238,1,359,114,36,48,3,16,35,432,179,10KU0385JD,sp,06,,,,,,,,,
120061 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,5,3,2,0,0,0,0,0,0,5,0,2,3,10KS0281JSD,sp,06,,,,,,,,,
120061 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,37,13,24,0,1,1,2,0,0,31,2,4,33,10KS0281LLM,sp,06,,,,,,,,,
120061 ,KU ,853 ,NDEG ,0385 ,Law ,  ,  ,1,0,1,0,0,0,0,0,0,0,1,1,0,10KU0385NDEG,sp,06,,,,,,,,,
120061 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,146,48,98,0,112,6,5,16,2,0,5,143,3,10KV0340BALA,sp,06,,,,,,,,,
120061 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,3,1,2,0,2,0,1,0,0,0,0,3,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0340MA,sp,06,,,,,,,,,
120061 ,KV ,241 ,NDEG ,0340 ,Anthropology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0340NDEG,sp,06,,,,,,,,,
120061 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,55,19,36,0,23,2,2,10,0,18,0,6,49,10KS0340PHD,sp,06,,,,,,,,,
120061 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,18,11,7,0,15,0,0,1,0,2,0,8,10,10KS0334MS,sp,06,,,,,,,,,
120061 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,15,13,2,0,3,0,0,0,0,12,0,1,14,10KS0334PHD,sp,06,,,,,,,,,
120061 ,KV ,257 ,BALAS ,0439 ,Mathematics ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV0439BALA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,236,133,103,0,182,25,10,7,0,8,4,219,17,10KV0439BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,3,3,0,0,1,1,0,1,0,0,0,2,1,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,6,6,0,0,4,1,0,1,0,0,0,4,2,10KV3895BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,2,2,0,0,1,1,0,0,0,0,0,1,1,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,9,7,2,0,6,1,0,0,0,1,1,9,0,10KV3896BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,59,22,37,0,47,7,0,5,0,0,0,55,4,10KV3897BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,251,170,81,0,158,40,6,7,1,35,4,208,43,10KV0461BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,9,5,4,0,3,2,0,0,0,4,0,5,4,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,103,95,7,1,66,15,3,5,0,12,2,85,18,10KV1438BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,1,1,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,2,1,1,0,1,0,0,0,0,0,1,1,1,10KS0290MS,sp,06,,,,,,,,,
120061 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,10,6,4,0,2,1,0,0,0,7,0,1,9,10KS0327MS,sp,06,,,,,,,,,
120061 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,21,8,13,0,2,1,0,0,0,17,1,7,14,10KS0328MS,sp,06,,,,,,,,,
120061 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,14,11,3,0,7,1,0,0,0,6,0,5,9,10KS0439MS,sp,06,,,,,,,,,
120061 ,KV ,257 ,NDEG ,0439 ,Mathematics ,  ,  ,2,2,0,0,1,1,0,0,0,0,0,2,0,10KS0439NDEG,sp,06,,,,,,,,,
120061 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,49,30,19,0,39,5,1,3,1,0,0,47,2,10KV0439NONE,sp,06,,,,,,,,,
120061 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,179,141,38,0,73,8,0,5,1,89,3,18,161,10KS0439PHD,sp,06,,,,,,,,,
120061 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,1180,317,863,0,789,132,109,108,2,20,20,1117,63,10KV0338BSLA,sp,06,,,,,,,,,
120061 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,50,20,30,0,32,6,1,6,0,5,0,44,6,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,299 ,MA ,0338 ,Psychology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0338MA,sp,06,,,,,,,,,
120061 ,KV ,299 ,NDEG ,0338 ,Psychology ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0338NDEG,sp,06,,,,,,,,,
120061 ,KV ,299 ,PHD ,0338 ,Psychology ,  ,  ,169,59,110,0,91,15,8,10,0,44,1,26,143,10KS0338PHD,sp,06,,,,,,,,,
120061 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,406,139,267,0,170,33,130,60,2,5,6,396,10,10KV0344BALA,sp,06,,,,,,,,,
120061 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,13,2,11,0,6,1,3,3,0,0,0,12,1,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,43,18,25,0,19,1,2,4,0,17,0,13,30,10KS0344PHD,sp,06,,,,,,,,,
120061 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,18,7,11,0,13,0,1,0,0,2,2,7,11,10KS0324MS,sp,06,,,,,,,,,
120061 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,18,12,6,0,12,1,0,0,0,5,0,4,14,10KS0324PHD,sp,06,,,,,,,,,
120061 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,45,30,15,0,26,13,1,0,0,3,2,42,3,10KV0285BALA,sp,06,,,,,,,,,
120061 ,KV ,362 ,MA ,0284 ,Asian Studies ,  ,  ,13,4,9,0,2,0,2,0,1,7,1,3,10,10KS0284MA,sp,06,,,,,,,,,
120061 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,22,5,17,0,4,3,0,0,0,15,0,1,21,10KS0285PHD,sp,06,,,,,,,,,
120061 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,6,2,4,0,5,0,0,0,1,0,0,5,1,10KS0320MS,sp,06,,,,,,,,,
120061 ,KV ,377 ,NDEG ,0320 ,Plant Biology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KS0320NDEG,sp,06,,,,,,,,,
120061 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,15,9,6,0,6,2,0,0,0,7,0,3,12,10KS0320PHD,sp,06,,,,,,,,,
120061 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,265,120,145,0,197,39,2,16,0,7,4,247,18,10KV0438BSLA,sp,06,,,,,,,,,
120061 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,13,6,7,0,12,1,0,0,0,0,0,12,1,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,383 ,MS ,0314 ,Biology ,  ,  ,25,13,12,0,15,5,1,0,0,4,0,19,6,10KS0314MS,sp,06,,,,,,,,,
120061 ,KV ,383 ,MS ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,2,1,1,0,2,0,0,0,0,0,0,2,0,10KS0316MS,sp,06,,,,,,,,,
120061 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",6,3,3,0,5,0,0,0,0,1,0,1,5,10KS0315PHD,sp,06,,,,,,,,,
120061 ,KV ,383 ,PHD ,0314 ,Biology ,0316 ,Ecology & Evolutionary Biology ,28,15,13,0,21,1,1,1,0,4,0,7,21,10KS0316PHD,sp,06,,,,,,,,,
120061 ,KV ,383 ,PHD ,0314 ,Biology ,0317 ,Physiol & Molec Plant Biology ,17,9,8,0,7,3,0,1,0,6,0,4,13,10KS0317PHD,sp,06,,,,,,,,,
120061 ,KV ,397 ,BSLAS ,0314 ,Biology ,  ,  ,7,3,4,0,3,2,0,2,0,0,0,7,0,10KV0314BSLA,sp,06,,,,,,,,,
120061 ,KV ,397 ,BSLAS ,0314 ,Biology ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,1,0,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,397 ,BSLAS ,0314 ,Biology ,0425 ,Biology-Honors ,16,6,10,0,11,4,0,1,0,0,0,15,1,10KV0425BSLA,sp,06,,,,,,,,,
120061 ,KV ,397 ,BSLAS ,0314 ,Biology ,0425 ,Biology-Honors ,7,4,3,0,5,2,0,0,0,0,0,7,0,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,397 ,BSLAS ,0314 ,Biology ,3993 ,Biology Teacher Educ Option ,9,6,3,0,9,0,0,0,0,0,0,9,0,10KV3993BSLA,sp,06,,,,,,,,,
120061 ,KV ,397 ,MS ,0293 ,Teaching of Biological Science ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS0293MS,sp,06,,,,,,,,,
120061 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,737,340,396,1,442,176,38,35,3,25,18,695,42,10KV0314NONE,sp,06,,,,,,,,,
120061 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,639,496,143,0,367,134,16,32,1,77,12,524,115,10KV0074BALA,sp,06,,,,,,,,,
120061 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,15,11,4,0,9,4,0,0,0,2,0,13,2,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,405 ,MS ,0074 ,Economics ,3925 ,Policy Economics ,72,59,13,0,0,4,1,0,0,67,0,1,71,10KS3925MS,sp,06,,,,,,,,,
120061 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,73,50,23,0,14,2,2,2,0,53,0,7,66,10KS0074PHD,sp,06,,,,,,,,,
120061 ,KV ,413 ,BALAS ,0335 ,Chemistry ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0335BALA,sp,06,,,,,,,,,
120061 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,125,78,47,0,84,29,1,4,0,6,1,110,15,10KV0335BS,sp,06,,,,,,,,,
120061 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,293,154,139,0,170,66,26,20,0,8,3,272,21,10KV0335BSLA,sp,06,,,,,,,,,
120061 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,7,5,2,0,6,0,0,1,0,0,0,7,0,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,3918 ,Chemistry Teaching Option ,11,5,6,0,11,0,0,0,0,0,0,11,0,10KV3918BSLA,sp,06,,,,,,,,,
120061 ,KV ,413 ,MS ,0294 ,Teaching of Chemistry ,  ,  ,13,4,9,0,12,0,0,0,0,1,0,8,5,10KS0294MS,sp,06,,,,,,,,,
120061 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,5,1,4,0,5,0,0,0,0,0,0,0,5,10KS0335MS,sp,06,,,,,,,,,
120061 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,274,193,81,0,187,13,3,7,0,64,0,32,242,10KS0335PHD,sp,06,,,,,,,,,
120061 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,9,8,1,0,4,1,0,1,0,3,0,0,9,10KS0337PHD,sp,06,,,,,,,,,
120061 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,810,346,464,0,505,190,43,35,3,21,13,754,56,10KV0433BSLA,sp,06,,,,,,,,,
120061 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,24,8,16,0,11,12,0,1,0,0,0,22,2,10KV8037BSLA,sp,06,,,,,,,,,
120061 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,5,2,3,0,4,0,0,0,0,1,0,2,3,10KS3854NONE,sp,06,,,,,,,,,
120061 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,60,40,20,0,16,6,1,2,0,35,0,5,55,10KS0319PHD,sp,06,,,,,,,,,
120061 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,52,24,28,0,25,6,1,5,0,15,0,14,38,10KS0323PHD,sp,06,,,,,,,,,
120061 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,37,25,12,0,27,1,1,4,0,4,0,30,7,10KV0333BSLA,sp,06,,,,,,,,,
120061 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,29,15,14,0,8,1,0,0,0,20,0,2,27,10KS0333PHD,sp,06,,,,,,,,,
120061 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,233,119,113,1,90,97,6,4,1,28,7,197,36,10KV0318BS,sp,06,,,,,,,,,
120061 ,KV ,438 ,BSLAS ,0318 ,Biochemistry ,  ,  ,5,2,3,0,4,1,0,0,0,0,0,5,0,10KV0318BSLA,sp,06,,,,,,,,,
120061 ,KV ,438 ,MS ,0318 ,Biochemistry ,  ,  ,3,0,3,0,1,0,1,1,0,0,0,2,1,10KS0318MS,sp,06,,,,,,,,,
120061 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,91,55,36,0,35,16,2,3,0,35,0,19,72,10KS0318PHD,sp,06,,,,,,,,,
120061 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,462,291,170,1,378,26,22,27,1,1,7,444,18,10KV0342BALA,sp,06,,,,,,,,,
120061 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,9,7,2,0,8,1,0,0,0,0,0,9,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,451 ,BALAS ,0342 ,History ,3917 ,Teaching of Social Studies ,74,33,41,0,71,3,0,0,0,0,0,74,0,10KV3917BALA,sp,06,,,,,,,,,
120061 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,116,60,56,0,72,3,13,3,0,24,1,26,90,10KS0342PHD,sp,06,,,,,,,,,
120061 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,13,5,8,0,3,0,5,1,0,4,0,4,9,10KS0283MA,sp,06,,,,,,,,,
120061 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,389,166,223,0,228,21,85,46,4,1,4,361,28,10KV0313BALA,sp,06,,,,,,,,,
120061 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,12,3,9,0,9,1,0,1,0,0,1,12,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,3920 ,Interpretation ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KV3920BALA,sp,06,,,,,,,,,
120061 ,KV ,489 ,MA ,0313 ,Speech Communication ,  ,  ,33,11,22,0,28,2,1,0,0,2,0,19,14,10KS0313MA,sp,06,,,,,,,,,
120061 ,KV ,489 ,PHD ,0313 ,Speech Communication ,  ,  ,40,14,26,0,28,1,1,3,0,7,0,9,31,10KS0313PHD,sp,06,,,,,,,,,
120061 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,  ,  ,18,11,7,0,10,2,0,3,0,0,3,18,0,10KV0443BALA,sp,06,,,,,,,,,
120061 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3900 ,Islam ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV3900BALA,sp,06,,,,,,,,,
120061 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3902 ,Philosophy of Religion ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV3902BALA,sp,06,,,,,,,,,
120061 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3903 ,Religion and Culture ,5,2,3,0,3,1,0,1,0,0,0,5,0,10KV3903BALA,sp,06,,,,,,,,,
120061 ,KV ,490 ,BALAS ,0443 ,Religious Studies ,3904 ,Asian Religions ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KV3904BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,740,234,504,2,542,57,66,53,2,5,15,708,32,10KV0311BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,48,22,26,0,34,6,4,2,0,1,1,46,2,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,88,14,74,0,69,7,5,6,0,0,1,87,1,10KV3916BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,3,1,2,0,2,1,0,0,0,0,0,3,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,  ,  ,63,33,30,0,41,2,12,6,0,0,2,59,4,10KV0420BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,50,27,23,0,29,2,16,2,0,0,1,49,1,10KV3892BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3892 ,Creative Writing ,5,3,2,0,3,0,0,2,0,0,0,5,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,BALAS ,0420 ,Rhetoric ,3893 ,Professional Writing ,17,7,10,0,13,0,2,2,0,0,0,17,0,10KV3893BALA,sp,06,,,,,,,,,
120061 ,KV ,499 ,MA ,0311 ,English ,  ,  ,55,24,31,0,50,3,0,2,0,0,0,13,42,10KS0311MA,sp,06,,,,,,,,,
120061 ,KV ,499 ,MFA ,1136 ,Creative Writing ,  ,  ,20,7,13,0,15,2,1,2,0,0,0,7,13,10KS1136MFA,sp,06,,,,,,,,,
120061 ,KV ,499 ,NDEG ,0311 ,English ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS0311NDEG,sp,06,,,,,,,,,
120061 ,KV ,499 ,PHD ,0311 ,English ,  ,  ,78,27,51,0,53,4,2,2,0,16,1,13,65,10KS0311PHD,sp,06,,,,,,,,,
120061 ,KV ,514 ,BALAS ,0308 ,Classics ,  ,  ,16,9,7,0,11,1,1,2,0,0,1,14,2,10KV0308BALA,sp,06,,,,,,,,,
120061 ,KV ,514 ,BALAS ,0308 ,Classics ,0310 ,Latin ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KV0310BALA,sp,06,,,,,,,,,
120061 ,KV ,514 ,BALAS ,0308 ,Classics ,3877 ,Classical Archaeology ,4,1,3,0,3,0,0,1,0,0,0,4,0,10KV3877BALA,sp,06,,,,,,,,,
120061 ,KV ,514 ,BALAS ,0308 ,Classics ,3878 ,Classical Civilization ,7,2,5,0,6,0,1,0,0,0,0,7,0,10KV3878BALA,sp,06,,,,,,,,,
120061 ,KV ,514 ,MA ,0308 ,Classics ,  ,  ,9,5,4,0,8,0,0,0,0,1,0,6,3,10KS0308MA,sp,06,,,,,,,,,
120061 ,KV ,514 ,MA ,0345 ,Teaching of Latin ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0345MA,sp,06,,,,,,,,,
120061 ,KV ,514 ,PHD ,0347 ,Classical Philology ,  ,  ,6,4,2,0,4,0,0,0,0,2,0,1,5,10KS0347PHD,sp,06,,,,,,,,,
120061 ,KV ,553 ,BALAS ,0287 ,Russian & E European Studies ,  ,  ,5,5,0,0,5,0,0,0,0,0,0,5,0,10KV0287BALA,sp,06,,,,,,,,,
120061 ,KV ,553 ,MA ,0287 ,Russian & E European Studies ,  ,  ,9,5,4,0,7,0,0,0,0,1,1,1,8,10KS0287MA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0075 ,Finance ,  ,  ,134,100,34,0,98,17,2,10,1,6,0,124,10,10KV0075BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0075 ,Finance ,  ,  ,23,17,6,0,14,4,0,2,0,2,1,19,4,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0150 ,History of Art ,  ,  ,26,2,24,0,22,2,1,0,0,1,0,24,2,10KV0150BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0265 ,Music ,  ,  ,10,5,5,0,8,1,1,0,0,0,0,9,1,10KV0265BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,303,85,218,0,194,30,17,35,3,14,10,274,29,10KV0401BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0401 ,International Studies ,  ,  ,9,3,6,0,5,2,0,2,0,0,0,9,0,10KV8037BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0401 ,International Studies ,0021 ,"Policy, Intl Trade, & Dvlpmt ",1,0,1,0,1,0,0,0,0,0,0,1,0,10KV0401BALA,sp,06,,,,,,,,,
120061 ,KV ,580 ,BALAS ,0422 ,Humanities ,  ,  ,4,3,1,0,2,0,2,0,0,0,0,4,0,10KV0422BALA,sp,06,,,,,,,,,
